363,00	67,20
362,00	66,99
361,00	66,76
360,00	66,59
359,00	66,29
358,00	66,11
357,00	65,72
356,00	65,57
355,00	65,07
354,00	64,79
353,00	64,22
352,00	63,82
351,00	63,24
350,00	62,82
349,00	62,15
348,00	61,66
347,00	60,77
346,00	60,09
345,00	58,82
344,00	57,96
343,00	56,45
342,00	55,41
341,00	53,61
340,00	52,23
339,00	49,82
338,00	48,07
337,00	44,92
336,00	42,49
335,00	38,32
334,00	35,26
333,00	30,21
332,00	26,78
331,00	21,31
330,00	17,60
329,00	12,19
328,00	 9,04
327,00	 4,96
326,00	 2,96
325,00	 0,76
324,00	 0,31
323,00	 0,07
322,00	 0,02
321,00	 0,00
320,00	 0,00
319,00	 0,00
318,00	 0,00
317,00	 0,00
316,00	-0,01
315,00	 0,00
314,00	 0,01
313,00	 0,00
312,00	 0,00
311,00	 0,00
310,00	-0,01
309,00	 0,00
308,00	 0,00
307,00	-0,01
306,00	-0,01
305,00	 0,00
304,00	-0,01
303,00	 0,00
302,00	 0,00
301,00	-0,01
300,00	 0,00
