Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,100000
Base Time Seconds,1765318121
Base Time Fractional,.932034940
Base Time,12/09/2025 22:08:41.932034940
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
29819,0.0001216714081238,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.553494760
29820,0.0001217732205987,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999237060547,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.636206380
29821,0.0001215411903104,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.718907940
29822,0.000121636869153,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999122619629,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.801593020
29823,0.0001217732715304,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999618530273,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.884658820
29824,0.0001215793527081,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999237060547,Volt DC,100,T,2W,F,F,12/10/2025,01:07:42,.967367040
29825,0.000121582626889,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999389648438,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.050067400
29826,0.0001216524105985,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.132796180
29827,0.0001215361335198,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.215499780
29828,0.0001216957607539,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999160766602,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.298189240
29829,0.0001214778676513,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999694824219,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.380891420
29830,0.0001217310637003,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999237060547,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.463597500
29831,0.0001216368327732,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998931884766,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.546324380
29832,0.0001215750089614,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998321533203,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.629015820
29833,0.000121552409837,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998703002930,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.711723660
29834,0.000121583478176,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998779296875,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.794427160
29835,0.0001217111639562,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999389648438,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.877140680
29836,0.0001215132215293,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999504089355,Volt DC,100,T,2W,F,F,12/10/2025,01:07:43,.959814860
29837,0.000121592747746,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999504089355,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.042559400
29838,0.000121590179333,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999160766602,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.125271980
29839,0.0001216461605509,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999732971191,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.207965720
29840,0.0001217322205775,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998512268066,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.290672640
29841,0.0001215586453327,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999313354492,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.373345360
29842,0.0001217137469212,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999275207520,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.456059440
29843,0.0001215814118041,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.538782220
29844,0.0001219912155648,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.621499100
29845,0.000124185331515,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998588562012,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.704197820
29846,0.0001253995724255,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999504089355,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.786927120
29847,0.0001261597499251,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999275207520,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.869634800
29848,0.0001284698955715,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997596740723,Volt DC,100,T,2W,F,F,12/10/2025,01:07:44,.952435800
29849,0.000127071281895,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998817443848,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.035168760
29850,0.0001260706485482,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998512268066,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.117876900
29851,0.0001263577578356,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997291564941,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.200613180
29852,0.0001265753380721,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000762939453,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.283291140
29853,0.0001256357354578,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999046325684,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.365998240
29854,0.0001262474543182,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999313354492,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.448698200
29855,0.0001251782814506,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998359680176,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.531411320
29856,0.0001257470139535,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998550415039,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.614148360
29857,0.0001239989505848,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998512268066,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.696850020
29858,0.0001244608429261,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.779549020
29859,0.0001249445776921,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998893737793,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.862261600
29860,0.0001246258470928,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998931884766,Volt DC,100,T,2W,F,F,12/10/2025,01:07:45,.944936880
29861,0.0001259217096958,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997444152832,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.027643900
29862,0.0001247103646165,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998550415039,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.110347720
29863,0.0001256610121345,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000305175781,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.193050200
29864,0.0001253516384168,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000305175781,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.275744820
29865,0.0001250083005289,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998855590820,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.358474560
29866,0.0001256238028873,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999771118164,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.441229200
29867,0.000126214697957,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.523966580
29868,0.0001257795665879,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997978210449,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.606666680
29869,0.0001258118863916,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000610351563,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.689385980
29870,0.0001261393044842,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9995536804199,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.772072300
29871,0.0001253169029951,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998741149902,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.854750620
29872,0.0001261973084183,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997673034668,Volt DC,100,T,2W,F,F,12/10/2025,01:07:46,.937463080
29873,0.0001255270908587,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999809265137,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.020163420
29874,0.0001250268833246,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999732971191,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.102868700
29875,0.0001259000709979,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000915527344,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.185601360
29876,0.0001241546706297,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999160766602,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.268334100
29877,0.0001272840163438,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998283386230,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.352002820
29878,0.0001249482447747,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000228881836,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.435255140
29879,0.00012507676729,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998435974121,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.517973700
29880,0.0001250500936294,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997634887695,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.600699740
29881,0.0001249007473234,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998435974121,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.683388160
29882,0.0001261187717319,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999847412109,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.766082820
29883,0.000126388418721,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998359680176,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.848791660
29884,0.0001265964674531,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998435974121,Volt DC,100,T,2W,F,F,12/10/2025,01:07:47,.931508780
29885,0.0001257812400581,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000038146973,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.014224200
29886,0.0001252252695849,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999771118164,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.096915140
29887,0.0001248008047696,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000915527344,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.179615080
29888,0.0001262960868189,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000801086426,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.262312160
29889,0.0001260159915546,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998588562012,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.345000480
29890,0.0001259785640286,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999580383301,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.427724480
29891,0.0001252889633179,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997482299805,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.510422180
29892,0.0001251005451195,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999580383301,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.593104160
29893,0.0001254864182556,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.675794700
29894,0.0001252277143067,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998588562012,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.758475600
29895,0.0001258558186237,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998855590820,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.841203340
29896,0.000125820908579,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998359680176,Volt DC,100,T,2W,F,F,12/10/2025,01:07:48,.923923740
29897,0.000125107326312,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998474121094,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.006631620
29898,0.0001255491661141,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000534057617,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.089344800
29899,0.0001249556953553,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999961853027,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.172056840
29900,0.0001267847255804,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.254780000
29901,0.0001245903258678,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998664855957,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.337489940
29902,0.0001256329705939,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999656677246,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.420189760
29903,0.0001249295310117,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999504089355,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.502910380
29904,0.0001246613974217,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999847412109,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.585632820
29905,0.0001258141710423,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999160766602,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.668328540
29906,0.0001253544905921,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998893737793,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.751060440
29907,0.0001250388449989,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998779296875,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.833765180
29908,0.0001257638650713,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.916463880
29909,0.0001259128330275,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999465942383,Volt DC,100,T,2W,F,F,12/10/2025,01:07:49,.999158260
29910,0.0001251670037163,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999771118164,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.081847020
29911,0.0001255380484508,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997825622559,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.164551200
29912,0.0001261315628653,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000152587891,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.247251560
29913,0.0001266258477699,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000267028809,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.329969140
29914,0.0001260095596081,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998741149902,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.412667160
29915,0.000126163722598,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.495355160
29916,0.0001266807958018,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998283386230,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.578047620
29917,0.0001264198072022,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.660758520
29918,0.0001252140500583,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998245239258,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.743463180
29919,0.0001261652359972,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999046325684,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.826161360
29920,0.0001251922076335,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998512268066,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.908868320
29921,0.0001257937547052,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9996986389160,Volt DC,100,T,2W,F,F,12/10/2025,01:07:50,.991570080
29922,0.0001257560070371,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999847412109,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.074283380
29923,0.0001252374931937,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999580383301,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.157004300
29924,0.0001247996260645,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999847412109,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.239735320
29925,0.0001250627828995,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998283386230,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.322435700
29926,0.000127299426822,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.405124900
29927,0.000125512786326,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0002403259277,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.487825620
29928,0.0001240639248863,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999198913574,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.570564180
29929,0.0001259362907149,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999961853027,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.653246220
29930,0.000125942446175,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998855590820,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.736029740
29931,0.0001272712252103,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000076293945,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.818858520
29932,0.0001265557511942,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998283386230,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.901562040
29933,0.0001254335074918,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999275207520,Volt DC,100,T,2W,F,F,12/10/2025,01:07:51,.984317700
29934,0.0001267484476557,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997749328613,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.067044660
29935,0.000125290665892,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998779296875,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.149743180
29936,0.0001263083977392,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997596740723,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.232431620
29937,0.0001271806104342,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,42.0000114440918,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.315128760
29938,0.0001262576843146,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999618530273,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.397810040
29939,0.0001258816482732,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9997634887695,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.480481880
29940,0.0001225014566444,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998664855957,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.563179000
29941,0.0001217598182848,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998893737793,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.645879480
29942,0.0001217694079969,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.728580300
29943,0.0001218626784976,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999580383301,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.811256600
29944,0.0001218376710312,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999465942383,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.893931100
29945,0.0001217080134666,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998741149902,Volt DC,100,T,2W,F,F,12/10/2025,01:07:52,.976629520
29946,0.0001217410390382,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999427795410,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.059335120
29947,0.0001217602621182,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999275207520,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.142045460
29948,0.0001219038749696,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999237060547,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.224791380
29949,0.0001216714081238,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999504089355,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.307470040
29950,0.0001215329320985,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999656677246,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.390183840
29951,0.0001217787357746,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.472875000
29952,0.0001215280644828,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999351501465,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.555586100
29953,0.0001216711098095,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.638316500
29954,0.0001217435128638,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998779296875,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.721032740
29955,0.0001217666576849,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999198913574,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.803725760
29956,0.0001217904573423,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999885559082,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.886428380
29957,0.0001218614197569,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998550415039,Volt DC,100,T,2W,F,F,12/10/2025,01:07:53,.969152940
29958,0.0001217617318616,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999046325684,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.051831820
29959,0.0001217807584908,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999656677246,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.134534780
29960,0.0001218434117618,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.217245860
29961,0.0001217309836647,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998931884766,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.299949560
29962,0.0001217216995428,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999008178711,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.382682540
29963,0.0001218454854097,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998550415039,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.465373120
29964,0.0001218541656272,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999237060547,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.548072220
29965,0.0001216326563735,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998703002930,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.630770280
29966,0.0001219952609972,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999046325684,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.713475640
29967,0.0001217730605276,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998741149902,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.796165960
29968,0.0001216295931954,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999198913574,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.878881800
29969,0.0001216021482833,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9999198913574,Volt DC,100,T,2W,F,F,12/10/2025,01:07:54,.961573760
29970,0.0001218100806,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998512268066,Volt DC,100,T,2W,F,F,12/10/2025,01:07:55,.044299080
29971,0.0001217181415996,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:55,.126994400
29972,0.0001221401907969,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998970031738,Volt DC,100,T,2W,F,F,12/10/2025,01:07:55,.209677340
29973,0.0001243025471922,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998207092285,Volt DC,100,T,2W,F,F,12/10/2025,01:07:55,.292365100
29974,0.0001256698305951,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,41.9998054504395,Volt DC,100,T,2W,F,F,12/10/2025,01:07:55,.375075380
